@CO	shape:(13100, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-3.6376457401843254e-13	-28.64217795427197
-2.474689730913582e-09	-19.817140257597437
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954264017
-3.6376457401843254e-13	-28.64217795427197
-8.690150493650961e-08	-16.2584937941403
-3.6376457401843254e-13	-28.64217795427197
-4.253340508408865e-06	-12.367808147394795
-9.272532741633199e-11	-23.1001696966738
-3.6376457401843254e-13	-28.64217795427197
-1.6941820007998487e-07	-15.590898792952526
-3.6376457401843254e-13	-28.64217795382355
-3.1846178677463755e-07	-14.959762548323528
-1.262343811092581e-06	-13.582540712215106
-1.2558428701958668e-06	-13.587703981680216
-1.8547392929835205e-06	-13.1977671003558
-7.14660524370192e-07	-14.15145768456639
-3.6376457401843254e-13	-28.64217795421052
-2.3205597610154172e-08	-17.5788863967977
-3.2757490869839145e-07	-14.931549073174848
-1.0470147360219784e-08	-18.37472180396782
-4.219215193168591e-06	-12.3758634461793
-1.098904300889103e-11	-25.23044553670346
-8.896247508105581e-07	-13.932466298015799
-1.97467877777191e-06	-13.135105840457243
-2.4324328268265916e-07	-15.229203135295252
-8.486764489501475e-07	-13.97958824174474
-1.591692742552997e-06	-13.350713241819244
-1.1828379674061473e-06	-13.647594727238246
-1.006251345858633e-06	-13.809278798989057
-8.122370526164602e-08	-16.326058054293604
-6.520406517496191e-07	-14.243158873580775
-1.8790892422626548e-06	-13.184724061641809
-5.129524582869749e-11	-23.704240695183316
-3.0016755758199842e-06	-12.71634141851823
-1.653825132397202e-09	-20.22020360580444
-8.988783191665739e-07	-13.92211818873184
-3.370101952504534e-07	-14.903152882442198
-2.7651209930090737e-06	-12.798427621658348
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-7.534591012214875e-08	-16.40118166172062
-4.451439217234565e-13	-28.043025462896903
-3.6376457401843254e-13	-28.64217795427197
-1.1405876243486546e-12	-27.308272711912267
-2.6043709577816543e-08	-17.46350936583425
-4.910016638270953e-07	-14.526818699367292
-1.4680811591394338e-06	-13.431554730233495
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427144
-3.657629754627578e-13	-28.6364555862988
-1.791516920868208e-06	-13.232448378908654
-3.872038634167296e-09	-19.369534640581964
-9.393875644581051e-07	-13.878038460386309
-6.543742120390661e-08	-16.54218107709955
-6.559804029415695e-07	-14.237136302668903
-3.6376457401843254e-13	-28.642177954207156
-3.3759566808733155e-09	-19.50676518482161
-3.048990004916874e-09	-19.60862767158619
-1.0693788404236848e-06	-13.748433507838918
-2.8366016757708223e-09	-19.68054751877211
-1.6900767408345452e-06	-13.290737889783799
-1.0050270227157654e-08	-18.415577942137627
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.7030889865043974e-08	-17.888205981402717
-3.6376457401843254e-13	-28.64217795427197
-6.991443514681173e-07	-14.17340994651143
-3.6376457401843254e-13	-28.64217795427197
-2.641358798349813e-10	-22.055872131579786
-8.194928529714485e-06	-11.711999180453695
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.2216812551055796e-10	-21.855079935451233
-3.6376457401843254e-13	-28.642177954271958
-3.6376457401843254e-13	-28.642083336379887
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217792385008
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795413787
-3.8894472648154377e-07	-14.759829591849709
-5.305858947202147e-07	-14.449285092427711
-3.558219395238815e-07	-14.848836008108842
-5.997526048850954e-06	-12.02416640008921
-3.6398661862335757e-13	-28.641454941837395
-2.1079938850032676e-08	-17.674941430726008
-1.1035894420530212e-11	-25.209191557046875
-4.394662847517772e-07	-14.637703681139412
-7.519562195135165e-10	-21.008439162705294
-3.9470000656738335e-08	-17.047721183732122
-7.494177500788624e-11	-23.313851453350164
-1.2569250595340087e-06	-13.586842457110434
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271947
-9.811995488329117e-08	-16.13707049471547
-3.6376457401843254e-13	-28.641896142103533
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.6421779401618
-4.335170722402637e-09	-19.256483183806743
-4.4625414474808167e-13	-27.36081077418035
-3.6376457401843254e-13	-28.64217795427197
-3.6454173013567015e-13	-27.65254116463995
-7.645606370232372e-12	-25.59247586044292
-3.6376457401843254e-13	-28.642177525187424
-3.6376457401843254e-13	-28.64217795427192
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954206733
-3.6376457401843254e-13	-28.611091798030344
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217794949641
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.640976409258201e-13	-28.02019698295075
-3.6376457401843254e-13	-28.642177954266156
-3.6376457401843254e-13	-28.64100206455314
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64186021252221
-3.6376457401843254e-13	-28.64217795427197
-5.826616966686515e-12	-25.785636559765052
-3.6376457401843254e-13	-28.64217795427197
-2.736994943464133e-07	-15.111234075431797
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954203984
-3.6376457401843254e-13	-28.64217795427197
-2.1837531782864517e-12	-27.23416738066262
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-7.645606370232372e-12	-25.584788072037764
-3.6376457401843254e-13	-28.642177379606544
-3.6376457401843254e-13	-28.6299267640277
-7.644829214115134e-12	-25.69227531635642
-3.6376457401843254e-13	-28.642175269099244
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.8928885827395057e-06	-12.75325631799611
-9.780343201981623e-12	-25.3377994130909
-4.390615648830476e-11	-23.85308581421545
-9.482591573073407e-08	-16.171220721366243
-1.558183360395038e-06	-13.371990457228655
-5.640125588790568e-10	-21.295610490694877
-3.756439603819217e-13	-28.610016164422508
-1.3853435065769304e-10	-22.704269668915238
-3.7944072150408736e-06	-12.481984344620217
-1.576340397102527e-08	-17.965559123855506
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6398661862335757e-13	-28.17976861215679
-3.6376457401843254e-13	-28.6414003185409
-3.6376457401843254e-13	-28.64217789990107
-5.5061176871817885e-06	-12.109653529668705
-3.6376457401843254e-13	-28.642176933481295
-2.2605954497212366e-08	-17.605048483356594
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642152894157253
-4.238837614245483e-10	-21.5801963224491
-2.5197017250455644e-09	-19.79897927721177
-3.6376457401843254e-13	-28.64217795427197
-4.004518938671708e-12	-26.28824291162919
-3.6376457401843254e-13	-28.642177481262905
-3.6376457401843254e-13	-28.642177917492617
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.378802879121622e-07	-15.251499966529904
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177939514184
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177594279108
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641715580401698
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217696415039
-3.6376457401843254e-13	-28.64217795427197
-3.6809444381447065e-13	-28.6241157946744
-3.820745370086698e-08	-17.08024304806963
-3.6376457401843254e-13	-28.64217794730275
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.654299085553703e-13	-28.63761333365127
-4.069669910788942e-06	-12.411950589229477
-3.6376457401843254e-13	-28.642177803172412
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641967776069237
-3.6376457401843254e-13	-28.64217795427197
-1.0704046713994053e-06	-13.747473740801576
-3.5582682340051797e-06	-12.546238349631217
-1.2940259974669743e-11	-25.131285929993428
-8.948769503192011e-11	-23.144974387847032
-7.279674046900553e-08	-16.435586969663255
-6.934750820808411e-07	-14.181550451479037
-3.0642710591166633e-12	-26.55448742651915
-3.6376457401843254e-13	-28.642165357210565
-3.6376457401843254e-13	-28.64208977506815
-3.6376457401843254e-13	-28.627507043656397
-3.6376457401843254e-13	-28.642177954267176
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.462611496124968
-3.6376457401843254e-13	-28.64217795427197
-3.640976409258201e-13	-28.03578769464567
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.1840862451938392e-12	-26.985589126291014
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217403547812
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217773241137
-3.6376457401843254e-13	-28.642177953230107
-3.917727892099876e-08	-17.05516008444816
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.6421779542707
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64150156949373
-3.6376457401843254e-13	-28.63791802617908
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217791451702
-3.6376457401843254e-13	-28.640594385418993
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-8.227979408914621e-11	-23.221108408036567
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.040351469531856e-11	-23.708331800693216
-1.6088580467865654e-10	-22.554163616398252
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.1859875021235098e-10	-22.24465257471648
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641984238735777
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.1363077145887246e-11	-25.181768223264598
-7.713663041641894e-12	-25.51990857885113
-3.3588935915984663e-07	-14.90648347180016
-3.6376457401843254e-13	-28.64217795427197
-3.6398661862335757e-13	-28.149266631413
-3.6376457401843254e-13	-28.642092872413457
-3.6376457401843254e-13	-28.64217795427197
-1.1791750353928876e-09	-20.55800472458822
-3.331558965868897e-06	-12.6120718270716
-7.2959464081368e-08	-16.433357045310704
-3.6454173013567015e-13	-28.640147167268875
-1.1141738087694364e-09	-20.615341164016233
-3.6376457401843254e-13	-28.642177954271904
-3.6376457401843254e-13	-28.64197882523146
-3.201051090861995e-10	-21.860168497899238
-2.6747519366043804e-08	-17.436849259990385
-3.6376457401843254e-13	-28.64217795427197
-3.6200998229651837e-06	-12.52901067709958
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795291038
-3.6376457401843254e-13	-28.64200562851823
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641630627402204
-3.6387559632089506e-13	-28.60754549557799
-1.4780182633344907e-10	-22.634060844257874
-3.6376457401843254e-13	-28.642177938391033
-3.6376457401843254e-13	-28.642176812521942
-2.183864200588914e-12	-27.15114345673323
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64216641824171
-1.950171690801028e-10	-22.36143057407178
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177950570275
-3.6376457401843254e-13	-28.561820198396006
-3.6376457401843254e-13	-28.642177954271506
-3.6376457401843254e-13	-28.64217795427163
-2.038785806846022e-11	-24.650086935291586
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-9.465817019105316e-12	-25.35776429393172
-3.6376457401843254e-13	-28.630698295196357
-3.6376457401843254e-13	-28.63795195004763
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.3106127294548742e-11	-25.104937776150425
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.3031942580908904e-07	-15.283800349635369
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.740896481474465e-13	-27.951849084958365
-9.717227023031683e-13	-27.599467787748985
-4.71070264518314e-07	-14.568260001334433
-4.007760498636603e-06	-12.427279882914533
-1.0975498287990604e-11	-25.20552936462621
-3.324002795235259e-09	-19.52192955623262
-6.82388867634387e-10	-21.106567885539746
-1.850924968849199e-11	-24.70879614086995
-2.944305910190792e-11	-24.218946610186666
-4.947481313521962e-11	-23.736308003651896
-5.866288071421089e-07	-14.348872826572078
-3.807878401484999e-09	-19.38623193368888
-7.434062637701189e-08	-16.414615259446997
-2.4875254169276495e-06	-12.904223487367961
-3.654299085553703e-13	-28.6377205936727
-5.8023139915541755e-06	-12.05725674327387
-3.6376457401843254e-13	-28.64217795427196
-3.6376457401843254e-13	-28.642177006238565
-3.6376457401843254e-13	-28.642177954271826
-3.6376457401843254e-13	-28.632638053495658
-2.183642155983989e-12	-27.312652843774387
-3.6376457401843254e-13	-28.64217794300757
-1.223178780485057e-10	-22.825161133199213
-3.6376457401843254e-13	-28.63609718351206
-3.6376457401843254e-13	-28.64209751436346
-3.44435994725778e-08	-17.18393339393483
-6.739572617875389e-06	-11.90751746246074
-3.70536934468646e-13	-28.584416306488226
-3.6376457401843254e-13	-28.639773603716144
-3.6376457401843254e-13	-28.639252228144546
-3.6376457401843254e-13	-28.634706412138605
-3.6376457401843254e-13	-28.642174889099746
-3.6376457401843254e-13	-28.6046833291119
-3.6376457401843254e-13	-28.64217789711945
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642110896691236
-3.727222875837821e-06	-12.499848923602565
-2.417760436301819e-11	-24.453419318532077
-3.6376457401843254e-13	-28.64217795309351
-3.6376457401843254e-13	-28.64217795427197
-3.1069093436864037e-07	-14.984466967388412
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
